Repo ID,Repo Full Name,Repo HTML URL,Repo Languages
172469747,nirajbasnet/360video_stitching,https://github.com/nirajbasnet/360video_stitching,{'C++': 99538}
163616081,nirajbasnet/3d_Model_Renderer,https://github.com/nirajbasnet/3d_Model_Renderer,{'C++': 75740}
172395686,nirajbasnet/Astar-path-planning-on-2D-and-4D-space,https://github.com/nirajbasnet/Astar-path-planning-on-2D-and-4D-space,{'Python': 19315}
163616972,nirajbasnet/Autonomous_wheelchair_navigation,https://github.com/nirajbasnet/Autonomous_wheelchair_navigation,"{'Python': 68895, 'CMake': 30772, 'C++': 5695}"
164286606,nirajbasnet/Deep_neural_network_image_classifier_without_cnn,https://github.com/nirajbasnet/Deep_neural_network_image_classifier_without_cnn,{'Python': 5380}
180736179,nirajbasnet/extended-kalman-filters,https://github.com/nirajbasnet/extended-kalman-filters,"{'C++': 3386713, 'Makefile': 137221, 'C': 59173, 'CMake': 28050, 'Shell': 838}"
177939125,nirajbasnet/f1tenth_gtc_tutorial,https://github.com/nirajbasnet/f1tenth_gtc_tutorial,"{'C++': 371680, 'CMake': 60004, 'Python': 31553, 'Jupyter Notebook': 22983, 'C': 11523}"
172503591,nirajbasnet/hybrid-astar-planner,https://github.com/nirajbasnet/hybrid-astar-planner,"{'C++': 20267, 'Makefile': 304}"
163617092,nirajbasnet/Inverted_Pendulum,https://github.com/nirajbasnet/Inverted_Pendulum,"{'C++': 23820, 'C': 16995}"
172468039,nirajbasnet/mav_trajectory_generation,https://github.com/nirajbasnet/mav_trajectory_generation,"{'C++': 407109, 'MATLAB': 5573, 'CMake': 3352}"
164286544,nirajbasnet/Planar_data_classification_with_neural_network,https://github.com/nirajbasnet/Planar_data_classification_with_neural_network,{'Python': 8649}
164286242,nirajbasnet/Qlearning_gridworld,https://github.com/nirajbasnet/Qlearning_gridworld,{'Python': 12887}
180537830,nirajbasnet/RacingTrajectoryOptimization,https://github.com/nirajbasnet/RacingTrajectoryOptimization,{'MATLAB': 23829}
152824971,nirajbasnet/Reinforcement-Learning-On-Grid-World,https://github.com/nirajbasnet/Reinforcement-Learning-On-Grid-World,{'Python': 10704}
173106116,nirajbasnet/rotors_simulator,https://github.com/nirajbasnet/rotors_simulator,"{'C++': 495218, 'Python': 103482, 'CMake': 42026, 'C': 1940}"
172395271,nirajbasnet/RRT-motion-planning-Gridworld,https://github.com/nirajbasnet/RRT-motion-planning-Gridworld,{'Python': 14730}
176920108,nirajbasnet/RRTstar-motion-planner-with-minimum-jerk-for-quadrotor,https://github.com/nirajbasnet/RRTstar-motion-planner-with-minimum-jerk-for-quadrotor,"{'C++': 67670, 'Python': 28084, 'CMake': 8449}"
172468622,nirajbasnet/Sensor_fusion_IMU_MPU6050,https://github.com/nirajbasnet/Sensor_fusion_IMU_MPU6050,"{'C++': 18235, 'C': 14085}"
164286449,nirajbasnet/Simple_logistic_regression_implementation,https://github.com/nirajbasnet/Simple_logistic_regression_implementation,{'Python': 6850}
192481687,nirajbasnet/tacotron2,https://github.com/nirajbasnet/tacotron2,"{'Jupyter Notebook': 338203, 'Python': 77646, 'Dockerfile': 378}"
157125734,nirajbasnet/Warehouse_Task_Allocation,https://github.com/nirajbasnet/Warehouse_Task_Allocation,{'Python': 18736}
